designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 4472832989932622464,4472832989932622464,269.4825196507914,4.7572236295304435,1.4941436278925146,-4.62585291125273,-6.51276178180126,0.9801944,20.496593,0.90099335,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832989932675200,4472832989932675200,269.49082871967425,4.758427596487524,0.03960008363805303,0.4280499868780677,4.912624744759972,1.0192864,20.175941,1.1150112,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832989936413184,4472832989936413184,269.47910502510507,4.766365213402593,0.018235822133557622,-2.1967616559401395,-2.8271460873162257,1.077087,20.395197,1.809185,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832994220994304,4472832994220994304,269.4920277546705,4.760311791191976,,,,,21.10767,1.8362045,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832994220998656,4472832994220998656,269.4874566676817,4.76305609644297,,,,,20.733044,2.671877,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832994221000192,4472832994221000192,269.4854651001204,4.762945840301068,0.3669485548582535,-0.04309901257743409,-5.629444822806798,1.1215007,18.872965,0.89655685,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472832994223814016,4472832994223814016,269.4860809946094,4.762690711674717,0.09531137360843772,-2.279221292003271,-2.2096761986075264,1.0268582,15.462675,1.2529554,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5320.508,3.7028,-0.3804,2026.0845,0.7917,0.6337,0.3421
Gaia DR3 4472832994223814784,4472832994223814784,269.48223801050693,4.763993041626105,0.3127445005756855,-2.848578081295417,-4.367578179167968,1.0552732,17.497309,0.9827118,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5094.223,4.7465,-2.1837,1429.2673,0.006,0.0049,0.0027
Gaia DR3 4472833024284593536,4472833024284593536,269.4598613387077,4.757267895973932,0.20342031056505155,-0.43641472584800156,-8.58978825917507,1.001079,19.55815,1.0984764,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024284597376,4472833024284597376,269.4683818940369,4.758015189607892,0.3161382931988743,2.9667956406513474,-8.342804551788753,0.9471584,18.421833,1.4544926,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4224.435,4.8651,-1.1948,1102.125,0.0129,0.0097,0.0052
Gaia DR3 4472833024284597504,4472833024284597504,269.45633556686306,4.758065798922252,0.6531527384394191,0.565649022995251,-11.070044377658576,0.9716075,19.72454,1.214016,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024284607104,4472833024284607104,269.4702360004563,4.759548303130323,0.5639890016322264,4.079693093305361,0.2334073281508878,0.9799592,19.05987,2.0810776,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024284616448,4472833024284616448,269.4658769383066,4.761774547615497,-0.18020767665825627,-7.759973244156209,-4.923859898310256,1.0985852,19.068708,1.2707043,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024284616576,4472833024284616576,269.46280844061914,4.761986214444118,0.8988079724021112,-0.2622647456796003,-1.1991223826979025,1.0215651,19.909569,0.88056946,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024284621056,4472833024284621056,269.46443426603423,4.7627388669001185,-0.22722641300322952,-0.3154158864464823,-2.7781724484479238,1.1904933,19.223701,1.4695339,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024284625664,4472833024284625664,269.4563732751116,4.7625286469098835,0.3851672886004801,1.2897887872387006,-7.384284226388918,1.0217956,18.735687,1.2036476,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4625.7544,4.8884,-1.6133,1625.9181,0.0034,0.0027,0.0014
Gaia DR3 4472833024284634496,4472833024284634496,269.45869107380855,4.765195255440341,0.706194320220513,2.904512482086309,-5.461075124223683,0.9860574,19.263918,1.1212616,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024292197504,4472833024292197504,269.4579341038805,4.7560665639939455,-2.375325037478302,-4.558158496310369,-7.901813432117112,0.9768104,20.722746,0.80135155,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024292201216,4472833024292201216,269.45841443932693,4.7554113279901795,,,,,20.944004,1.9116497,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024292219776,4472833024292219776,269.4611305832293,4.761117417748597,0.3907388749440024,-0.90621405107578,-1.6149765255945887,1.0433813,20.677496,0.7840786,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024292246784,4472833024292246784,269.4649405198144,4.76368818742851,,,,,20.95924,1.5544224,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833024295775744,4472833024295775744,269.4567184766778,4.763536962917361,-0.20725212424792377,-3.8289673967581574,-2.3209143411186144,0.975472,19.909636,1.6074009,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833028580758400,4472833028580758400,269.45688740554755,4.758472345310047,-0.9896897294351089,-1.633893286460057,-6.612004416786354,0.888263,20.748337,1.7925282,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833058644381824,4472833058644381824,269.47777805790844,4.767113033298294,0.11385019842693085,-0.8292368408250964,-6.635154480595936,0.9441898,18.798737,1.4604664,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4282.5757,4.8856,-1.3766,1299.1759,0.0078,0.0059,0.0031
Gaia DR3 4472833058644394496,4472833058644394496,269.4677046951147,4.769846691347465,1.5641050506475451,-3.271013789065612,-0.11784152154034364,0.9801786,19.207703,2.7241096,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833058644418816,4472833058644418816,269.4723093759683,4.774897700962212,0.6170456559881804,-1.8660986032217242,0.24906979300668697,1.0374168,19.679874,1.7875843,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833058644434432,4472833058644434432,269.47537212552953,4.777620436279539,-0.5059889546972545,-3.08636178740155,-7.708340639109454,2.0460794,19.2479,1.1230831,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833058652012160,4472833058652012160,269.469461186941,4.773079120279646,1.040344453569307,2.6249924137629783,-2.7425260564318643,0.9935823,20.35321,1.8341274,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833058652087808,4472833058652087808,269.4808075743808,4.771360208787188,0.27267884919451096,-3.3523822437628885,-5.4281591990383244,1.0542098,20.610188,2.1694565,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472833062943293952,4472833062943293952,269.4760776449729,4.770137201393594,1.0525794984605639,7.763185414059491,-3.4669629044101034,0.998345,15.221646,1.0376673,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5590.613,4.51,-0.3931,813.7429,0.4633,0.3806,0.2053
Gaia DR3 4472833062943295104,4472833062943295104,269.4737847084982,4.769954749611613,0.40538725106890955,-8.107898756159427,-4.698634076391265,0.9874895,16.713655,1.0535545,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5057.9854,4.709,-1.1385,1049.8159,0.078,0.063,0.034
Gaia DR3 4472833062943295616,4472833062943295616,269.47069259227163,4.771163281764997,-0.08108638424403462,-1.625505263773037,-4.151231550686227,0.98253393,18.214556,1.2471714,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4536.0415,4.7443,-0.6693,1573.361,0.0037,0.0029,0.0015
Gaia DR3 4472833062943297024,4472833062943297024,269.4638567852984,4.771733320961911,0.15391840281763264,-8.003377270027112,-4.540794978316787,0.98079395,15.457236,0.38261318,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 4472834261235204736,4472834261235204736,269.4994198339516,4.762706141722483,0.0687082233219783,-4.256225288206976,-6.578521989997218,1.0272182,18.96418,1.215847,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4559.657,4.8652,-1.4043,1813.8842,0.0042,0.0032,0.0017
Gaia DR3 4472834261235223168,4472834261235223168,269.5039191045184,4.767090419966774,0.9448235617733903,0.19955852598080895,-3.9976952408148687,0.93654424,18.66281,2.0552197,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3500.5789,4.6024,-1.2942,496.3401,0.1451,0.1005,0.0551
Gaia DR3 4472834261235233920,4472834261235233920,269.50354337893435,4.768994246837686,0.3182198898774763,-6.6261802119533035,-10.204541689173602,1.0489454,18.322859,1.1836205,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4747.17,4.8919,-1.9858,1395.7675,0.0534,0.0422,0.0229
Gaia DR3 4472834261243053184,4472834261243053184,269.4992004278296,4.763345651230393,1.3413717595403578,0.6640292836500354,-3.2096135127241956,1.1749492,20.235182,2.3679886,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834261243085696,4472834261243085696,269.50431651025144,4.761367393345661,1.7686477610672222,21.193058782634004,-15.313549178523852,1.3028176,20.436602,2.5627537,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834265534129792,4472834265534129792,269.50546508590594,4.757245375378749,1.1910541049017704,-7.796173705569364,5.282978115410524,0.97362936,16.968628,1.6250954,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4418.636,4.6716,0.0089,757.6996,0.5262,0.3893,0.2066
Gaia DR3 4472834265534130432,4472834265534130432,269.4992702188972,4.760739022751748,0.5269168425279214,-4.550442434568231,-0.912001242209466,0.997705,17.826435,1.3853874,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4312.1123,4.8567,-1.2934,870.8126,0.0431,0.0326,0.0175
Gaia DR3 4472834467393657984,4472834467393657984,269.48958093366525,4.767781895375886,-0.0355105045113516,-3.7832398745088383,-5.606193550734361,1.0143056,18.413382,1.2218552,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4541.5557,4.8652,-1.4968,1363.2421,0.0072,0.0056,0.003
Gaia DR3 4472834467393664256,4472834467393664256,269.4860647535898,4.769430526279429,-0.47262023309010337,-1.2762040179472123,-4.107803272939775,1.044949,20.024746,0.9754772,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467393665792,4472834467393665792,269.48892177475136,4.7695986487808115,0.2581801399801708,-2.487289284775,-6.781375367503838,0.9650794,19.528503,0.96417236,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467393667456,4472834467393667456,269.49556827220266,4.76905013155664,0.22047296477762895,0.6011474028761824,-0.2927026796319034,1.033001,17.467134,1.04772,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4946.921,4.8394,-1.9653,1165.1797,0.0178,0.0143,0.0078
Gaia DR3 4472834467393675136,4472834467393675136,269.4923824814811,4.771162432635986,0.13458107372475098,-3.2557675731345297,-4.932937599181695,1.0324246,18.646303,1.0235367,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4949.893,4.8673,-2.0191,1952.5405,0.0031,0.0024,0.0013
Gaia DR3 4472834467393681024,4472834467393681024,269.4988733469679,4.771998588349369,0.7372682849651476,0.8260174196640991,-4.297617545859568,1.0054688,15.972957,1.1491795,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5234.0283,4.5874,0.2409,1033.9844,0.391,0.313,0.165
Gaia DR3 4472834467393681152,4472834467393681152,269.50044721144104,4.771352198563995,-0.5105480786511863,-4.454366396088615,-12.871175097537964,0.98245364,19.561571,1.1565628,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467393682944,4472834467393682944,269.4911433988759,4.772628423507518,0.35958569756935976,1.2500767149482144,-5.91218003675935,0.93434423,18.018076,1.0263462,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4997.671,4.8003,-1.8937,1608.4155,0.0345,0.0278,0.0151
Gaia DR3 4472834467393684224,4472834467393684224,269.49258798062846,4.773041078697441,0.8816237445375613,-5.258913336269926,-1.0514682606142043,1.1539522,19.709347,1.712265,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467393684480,4472834467393684480,269.4864132121986,4.772417735719066,0.41253140357697166,-7.084110227365931,-11.506336173564332,1.0002058,19.00772,1.0266838,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467393703168,4472834467393703168,269.4911353039919,4.776878373384707,0.09608531063175518,-5.095433194064975,-4.714529036739478,0.96684366,19.856712,2.20257,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467393707264,4472834467393707264,269.49507640724795,4.776044982936265,0.18175454918142733,-4.7967692083347035,-4.199014693155122,0.94427294,18.181849,1.0351925,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4923.8423,4.8465,-1.9467,1589.336,0.0123,0.0098,0.0053
Gaia DR3 4472834467393707392,4472834467393707392,269.4945847430492,4.777811704173166,0.17754795917732663,-2.1681858420865816,-7.179145576797567,0.97484744,19.659595,1.0100307,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467396786688,4472834467396786688,269.496369478001,4.769830272075142,0.7634724830896573,-2.052292654409648,-11.125509420663173,1.1269636,18.679766,1.7715607,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3759.2803,4.8988,-0.7492,758.1099,0.0328,0.0234,0.0127
Gaia DR3 4472834467401397888,4472834467401397888,269.4868432126476,4.769780097554818,0.38538943883595966,0.25084965934987585,-5.754196835866734,1.079481,20.589916,1.9387608,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467401439488,4472834467401439488,269.4930084592492,4.772941168173214,1.0491003013838742,-4.386586991391008,-8.107097617680619,0.97920495,20.018335,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467401453952,4472834467401453952,269.49502047355816,4.776962285284336,2.670524106286192,-1.9645486376310652,-2.0759102039433945,1.1000036,20.5865,1.2491379,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834467401481088,4472834467401481088,269.4988707044214,4.765269637549568,2.128321729851481,-5.5417454873208865,-9.020637498177235,1.1098055,20.715294,1.0874786,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834471689750784,4472834471689750784,269.4894625533433,4.769539339779197,,,,,20.928974,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834501753436672,4472834501753436672,269.4996871563925,4.776274588963484,-0.026374886253776753,-1.6859916558279957,-5.020205109891547,1.0835664,19.809998,1.3397522,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834501761205760,4472834501761205760,269.49684486935143,4.779169472558164,4.089486888568031,-5.422887912879662,-2.1369535841498655,1.0203038,20.60041,1.9886494,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536113161088,4472834536113161088,269.4852047555651,4.772761522043265,0.21201473151672384,-1.039302841966747,-1.5616692201801727,1.0485346,17.66974,1.1470299,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4744.7256,4.6981,-1.6553,1301.9111,0.0734,0.0582,0.0316
Gaia DR3 4472834536113169920,4472834536113169920,269.4815777388964,4.774931009949006,0.22252218549981362,-3.632933932905775,-10.283443836511722,1.134795,19.671196,1.0553913,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536113195904,4472834536113195904,269.4901875797733,4.780362636363888,0.8319786459508514,-8.236989969945494,-8.660750355058271,1.0356264,18.483212,2.012432,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3829.1824,4.8857,-0.8299,617.8778,0.6949,0.4871,0.2707
Gaia DR3 4472834536113212032,4472834536113212032,269.47808332496277,4.7831710729364785,0.43846779959127324,0.002372041514726246,-5.033846327334018,0.94330263,17.876156,1.1933098,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4617.6406,4.8791,-1.6607,1025.8737,0.0402,0.0315,0.017
Gaia DR3 4472834536113213952,4472834536113213952,269.4868439470052,4.783554612543734,1.2198248696046963,-3.789994165850314,-14.767566726028633,1.0121784,18.104315,2.2388859,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3710.5515,4.7704,-0.3325,547.1891,0.7571,0.5169,0.3006
Gaia DR3 4472834536113214080,4472834536113214080,269.48576659951726,4.781349816860907,0.8930780530032403,1.4344046635639662,-5.934073552779386,1.0717806,19.493587,1.3202286,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536113224704,4472834536113224704,269.481376778572,4.785460237944013,-0.20273457098457753,-1.3406289617444491,-3.3155279990666178,0.9870715,20.408659,0.9792614,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536113232512,4472834536113232512,269.4854225358642,4.786768415695167,0.12323213214873134,-3.6243530249276783,-7.497752898816603,1.0142113,18.722687,1.1197796,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4850.7207,4.8781,-1.8763,1871.0029,0.0048,0.0039,0.0021
Gaia DR3 4472834536114259456,4472834536114259456,269.4753217335882,4.779672417791328,0.24088194076675803,-1.3176828278656534,-2.3362424442003156,0.9915642,19.924282,0.8042736,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536120832768,4472834536120832768,269.48020845062655,4.774857858021954,3.0929824118125158,4.425715993276135,-3.609841604179161,1.0624325,20.622787,2.3144207,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536120864256,4472834536120864256,269.4851635726737,4.781679059223865,1.1532156065883603,-1.0570695924608209,-13.904400993123241,1.0458759,20.43214,2.1501179,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 4472834536120873216,4472834536120873216,269.48656986596785,4.785622816778284,,,,,20.980032,1.0585175,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
